ITEM_CODE,ITEM_NAME,MARKET_DIV
043890,한빛방송,KOSDAQ
043910,자연과환경,KOSDAQ
044060,조광ILI,KOSDAQ
044070,한서제약,KOSDAQ
044180,KD,KOSDAQ
044240,세이우량채권,KOSDAQ
044340,위닉스,KOSDAQ
044370,조이토토,KOSDAQ
044380,주연테크,KOSPI
044400,KTB전환32,KOSDAQ
044410,미래알바1,KOSDAQ
044440,솔빛미디어,KOSDAQ
044450,KSS해운,KOSPI
044480,빌리언스,KOSDAQ
044490,태웅,KOSDAQ
044570,한빛전자통신,KOSDAQ
044640,동부CNI,KOSDAQ
044740,플래티넘성2MF,KOSDAQ
044750,다임채권형일,KOSDAQ
044770,에이엠에스,KOSDAQ
044775,에이엠에스우,KOSDAQ
044780,에이치케이,KOSDAQ
044820,코스맥스비티아이,KOSPI
044890,미래한아름1MF,KOSDAQ
044960,이글벳,KOSDAQ
044990,에이치엔에스하이텍,KONEX
045050,큐리어스,KOSDAQ
045060,오공,KOSDAQ
045070,파이오니어2MF,KOSDAQ
045080,그린에셋일호-MF,KOSDAQ
045090,옵티멈성장1,KOSDAQ
045100,한양이엔지,KOSDAQ
045240,뉴씨앤씨,KOSDAQ
045260,디에이치패션,KOSDAQ
045280,마이다스페안MF,KOSDAQ
045290,포네이처,KOSDAQ
045300,성우테크론,KOSDAQ
045310,이레전자산업,KOSDAQ
045340,토탈소프트,KOSDAQ
045380,더존디지털,KOSDAQ
045390,대아티아이,KOSDAQ
045400,이롬텍,KOSDAQ
045470,에이프로테크놀로지,KOSDAQ
045510,정원엔시스,KOSDAQ
045520,크린앤사이언스,KOSDAQ
045550,유리프론티어MF,KOSDAQ
045660,에이텍,KOSDAQ
045710,온미디어,KOSPI
045760,한통데이타,KOSDAQ
045790,세이채권혼합MF,KOSDAQ
045800,KTB더블채권1MF,KOSDAQ
045820,LG파워콤,KOSPI
045860,실크성장삼호MF,KOSDAQ
045870,크린3호MF,KOSDAQ
045880,유티엑스,KOSDAQ
045890,GV,KOSDAQ
045920,화림모드,KOSDAQ
045925,화림모드우,KOSDAQ
045970,코아시아,KOSDAQ
046000,모디아,KOSDAQ
046070,코다코,KOSDAQ
046110,한일네트웍스,KOSDAQ
046120,오르비텍,KOSDAQ
046140,SBS콘텐츠허브,KOSDAQ
046210,HLB파나진,KOSDAQ
046240,에스브이에이치,KOSDAQ
046310,백금T&A,KOSDAQ
046320,MTRON,KOSDAQ
046350,에듀아크,KOSDAQ
046390,삼화네트웍스,KOSDAQ
046400,디브이에스,KOSDAQ
046430,알에스넷,KOSDAQ
046440,KG모빌리언스,KOSDAQ
046520,유리뉴앙상블MF,KOSDAQ
046720,엔하이테크,KOSDAQ
046810,KEPS,KOSDAQ
046820,미래한아름2MF,KOSDAQ
046840,자유투어,KOSDAQ
046890,서울반도체,"KOSDAQ GLOBAL"
046930,타임,KOSDAQ
046940,우원개발,KOSDAQ
046970,우리로,KOSDAQ
047040,대우건설,KOSPI
047050,포스코인터내셔널,KOSPI
047060,덴소풍성,KOSDAQ
047080,한빛소프트,KOSDAQ
047310,파워로직스,KOSDAQ
047370,에프아이투어,KOSDAQ
047400,유니온머티리얼,KOSPI
047420,레이더스컴퍼니,KOSDAQ
047440,레이젠,KOSDAQ
047450,이앤텍,KOSDAQ
047560,이스트소프트,KOSDAQ
047600,세계투어,KOSDAQ
047610,월드텔레콤,KOSDAQ
047710,액티투오,KOSDAQ
047730,넷웨이브,KOSDAQ
047770,코데즈컴바인,KOSDAQ
047810,한국항공우주,KOSPI
047820,초록뱀미디어,KOSDAQ
047890,미래주식1MF,KOSDAQ
047920,HLB제약,KOSDAQ
047940,비엔디,KOSDAQ
048130,에스피코프,KOSDAQ
048140,태광이엔시,KOSDAQ
048150,모닷텔,KOSDAQ
048260,오스템임플란트,KOSDAQ
048270,포넷,KOSDAQ
048410,현대바이오,KOSDAQ
048430,유라테크,KOSDAQ
048460,엑큐리스,KOSDAQ
048470,대동스틸,KOSDAQ
048510,테스텍,KOSDAQ
048530,인트론바이오,KOSDAQ
048540,하이콤,KOSDAQ
048550,"SM C&C",KOSDAQ
048640,엠엔에프씨,KOSDAQ
048660,마이다스차익MF,KOSDAQ
048760,VK,KOSDAQ
048770,TPC,KOSDAQ
048830,엔피케이,KOSDAQ
048870,시너지이노베이션,KOSDAQ
048910,대원미디어,KOSDAQ
049000,예당,KOSDAQ
049070,인탑스,"KOSDAQ GLOBAL"
049080,기가레인,KOSDAQ
049120,파인디앤씨,KOSDAQ
049130,하우리,KOSDAQ
049180,셀루메드,KOSDAQ
049370,CJ엔터테인,KOSDAQ
049430,코메론,KOSDAQ
049470,SGA,KOSDAQ
049480,오픈베이스,KOSDAQ
049520,유아이엘,KOSDAQ
049550,잉크테크,KOSDAQ
049630,재영솔루텍,KOSDAQ
049690,포휴먼,KOSDAQ
049720,고려신용정보,KOSDAQ
049770,동원F&B,KOSPI
049790,소프트윈,KOSDAQ
049800,우진플라임,KOSPI
049830,승일,KOSDAQ
049850,크린4호MF,KOSDAQ
049950,미래컴퍼니,KOSDAQ
049960,쎌바이오텍,KOSDAQ
049990,세이플러스MF,KOSDAQ
050050,유아이에너지,KOSDAQ
050090,비케이홀딩스,KOSDAQ
050110,캠시스,KOSDAQ
050120,ES큐브,KOSDAQ
050320,에스에이치엔엘,KOSDAQ
050350,다임알짜1호MF,KOSDAQ
050470,CT&T,KOSDAQ
050540,엠피씨플러스,KOSDAQ
050600,세라온,KOSDAQ
050640,이룸지엔지,KOSDAQ
050760,에스폴리텍,KOSDAQ
050860,아세아텍,KOSDAQ
050890,쏠리드,KOSDAQ
050960,수산아이앤티,KOSDAQ
051070,세이우량채2MF,KOSDAQ
051160,디지털오션,KOSDAQ
051170,썬코어,KOSDAQ
051310,포스코플랜텍,KOSPI
051360,토비스,KOSDAQ
051370,인터플렉스,KOSDAQ
051380,피씨디렉트,KOSDAQ
051390,YW,KOSDAQ
051490,나라엠앤디,KOSDAQ
051500,CJ프레시웨이,KOSDAQ
051530,굿이엠지,KOSDAQ
051600,한전KPS,KOSPI
051630,진양화학,KOSPI
051710,디에스,KOSDAQ
051780,큐로홀딩스,KOSDAQ
051810,모보,KOSDAQ
051820,아이피에스,KOSDAQ
051900,LG생활건강,KOSPI
051905,LG생활건강우,KOSPI
051910,LG화학,KOSPI
051915,LG화학우,KOSPI
051960,다임알짜2호MF,KOSDAQ
051980,중앙첨단소재,KOSDAQ
051990,유리크레디트MF,KOSDAQ
052020,에스티큐브,KOSDAQ
052190,세영디앤씨,KOSDAQ
052210,엠씨티티코어,KOSDAQ
052220,iMBC,KOSDAQ
052260,현대바이오랜드,KOSDAQ
052270,우전,KOSDAQ
052290,트레이스,KOSDAQ
052300,씨티프라퍼티,KOSDAQ
052310,H1바이오,KOSDAQ
052330,코텍,KOSDAQ
052350,코아에스앤아이,KOSDAQ
052400,코나아이,KOSDAQ
052420,오성첨단소재,KOSDAQ
052460,아이크래프트,KOSDAQ
052510,에코솔루션,KOSDAQ
052520,세이에이스MF,KOSDAQ
052530,유리세이프MF,KOSDAQ
052540,미래셀렉티브MF,KOSDAQ
052560,삼성수산,KOSDAQ
052600,한네트,KOSDAQ
052640,제네시스,KOSDAQ
052650,이디디컴퍼니,KOSDAQ
052670,제일바이오,KOSDAQ
052690,한전기술,KOSPI
052710,아모텍,KOSDAQ
052770,아이톡시,KOSDAQ
052790,액토즈소프트,KOSDAQ
052810,아시아미디어홀딩스,KOSDAQ
052860,아이앤씨,KOSDAQ
052880,큐앤에스,KOSDAQ
052900,KX하이텍,KOSDAQ
052960,태양3C,KONEX
052970,올리브나인,KOSDAQ
053000,우리금융,KOSPI
053030,바이넥스,KOSDAQ
053040,블루젬디앤씨,KOSDAQ
053050,지에스이,KOSDAQ
053060,세동,KOSDAQ
053070,트리니티,KOSDAQ
053080,케이엔솔,KOSDAQ
053110,소리바다,KOSDAQ
053160,프리엠스,KOSDAQ
053170,코스모스피엘씨,KOSDAQ
053200,디이시스,KOSDAQ
053210,스카이라이프,KOSPI
053250,엔에스아이,KOSDAQ
053260,금강철강,KOSDAQ
053270,구영테크,KOSDAQ
053280,예스24,KOSDAQ
053290,NE능률,KOSDAQ
053300,한국정보인증,KOSDAQ
053320,테라리소스,KOSDAQ
053330,영진코퍼레이션,KOSDAQ
053350,이니텍,KOSDAQ
053440,성우몰드,KOSDAQ
053450,세코닉스,KOSDAQ
053470,오페스,KOSDAQ
053530,마이다스차2MF,KOSDAQ
053580,웹케시,KOSDAQ
053590,한국테크놀로지,KOSDAQ
053595,한국테크놀로지우,KOSDAQ
053610,프로텍,KOSDAQ
053620,태양,KOSDAQ
053660,현진소재,KOSDAQ
053690,한미글로벌,KOSPI
053700,삼보모터스,KOSDAQ
053740,국제엘렉트릭,KOSDAQ
053800,안랩,KOSDAQ
053810,아이팩토리,KOSDAQ
053870,GT&T,KOSDAQ
053890,미디어코프,KOSDAQ
053950,경남제약,KOSDAQ
053960,어플라이드,KOSDAQ
053980,오상자이엘,KOSDAQ
054010,선팩테크,KOSDAQ
054020,GK파워,KOSDAQ
054040,한국컴퓨터,KOSDAQ
054050,농우바이오,KOSDAQ
054080,우주통신,KOSDAQ
054090,삼진엘앤디,KOSDAQ
054120,더체인지,KOSDAQ
054150,뉴젠아이씨티,KOSDAQ
054170,엔빅스,KOSDAQ
054180,메디콕스,KOSDAQ
054210,이랜텍,KOSDAQ
054220,비츠로시스,KOSDAQ
054250,예일바이오텍,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ
054340,엔알케이,KOSDAQ
054370,업필,KOSDAQ
054410,케이피티유,KOSDAQ
054440,엠텍반도체,KOSDAQ
054450,텔레칩스,KOSDAQ
054530,신한SIT,KOSDAQ
054540,삼영엠텍,KOSDAQ
054620,APS,KOSDAQ
054630,에이디칩스,KOSDAQ
054650,뉴젠비아이티,KOSDAQ
054670,대한뉴팜,KOSDAQ
054780,키이스트,KOSDAQ
054790,제이엠피,KOSDAQ
054800,아이디스홀딩스,KOSDAQ
054920,한컴위드,KOSDAQ
054930,유신,KOSDAQ
054940,엑사이엔씨,KOSDAQ
054950,제이브이엠,KOSDAQ
055000,동서정보기술,KOSDAQ
055250,다휘,KOSDAQ
055490,테이팩스,KOSPI
055550,신한지주,KOSPI
055810,KTC텔레콤,KOSDAQ
055970,에너윈,KOSDAQ
056000,코원플레이,KOSDAQ
056010,아이스테이션,KOSDAQ
056020,쿨투,KOSDAQ
056060,세니콘,KOSDAQ
056080,유진로봇,KOSDAQ
056090,이노시스,KOSDAQ
056140,리더컴,KOSDAQ
056190,에스에프에이,"KOSDAQ GLOBAL"
056200,엠넷미디어,KOSDAQ
056340,CU전자,KOSDAQ
056360,코위버,KOSDAQ
056500,슈마일렉트론,KOSDAQ
056700,신화인터텍,KOSDAQ
056710,미리넷,KOSDAQ
056730,CNT85,KOSDAQ
056810,위다스,KOSDAQ
056850,코어비트,KOSDAQ
057030,YBM넷,KOSDAQ
057050,현대홈쇼핑,KOSPI
057100,하이스마텍,KOSDAQ
057110,아이티센,KOSDAQ
057330,플래닛82,KOSDAQ
057500,"SKC 솔믹스",KOSDAQ
057540,옴니시스템,KOSDAQ
057680,티사이언티픽,KOSDAQ
057880,푸른소나무,KOSDAQ
058110,멕아이씨에스,KOSDAQ
058220,아리온,KOSDAQ
058370,비엔씨컴퍼니,KOSDAQ
058400,KNN,KOSDAQ
058420,제이웨이,KOSDAQ
058430,포스코스틸리온,KOSPI
058450,한주에이알티,KOSDAQ
058470,리노공업,"KOSDAQ GLOBAL"
058480,해원에스티,KOSDAQ
058530,파나케이아,KOSDAQ
058550,네오리소스,KOSDAQ
058610,에스피지,KOSDAQ
058630,엠게임,KOSDAQ
058650,세아홀딩스,KOSPI
058680,오브제,KOSDAQ
058690,퓨쳐인포넷,KOSDAQ
058730,다스코,KOSPI
058820,CMG제약,KOSDAQ
058850,KTcs,KOSPI
058860,KTis,KOSPI
058900,투미비티,KOSDAQ
058910,유리롱숏채권-MF,KOSDAQ
058970,엠로,KOSDAQ
059090,미코,KOSDAQ
059100,아이컴포넌트,KOSDAQ
059120,아진엑스텍,KOSDAQ
059210,메타바이오메드,KOSDAQ
059270,해성에어로보틱스,KOSDAQ
059720,야호,KOSDAQ
060000,국민은행,KOSPI
060150,인선이엔티,KOSDAQ
060230,소니드,KOSDAQ
060240,스타코링크,KOSDAQ
060250,"NHN KCP","KOSDAQ GLOBAL"
060260,뉴보텍,KOSDAQ
060280,큐렉소,KOSDAQ
060300,레드로버,KOSDAQ
060310,3S,KOSDAQ
060370,LS마린솔루션,KOSDAQ
060380,동양에스텍,KOSDAQ
060410,베스트플로우,KOSDAQ
060480,국일신동,KOSDAQ
060540,에스에이티,KOSDAQ
060550,우수씨엔에스,KOSDAQ
060560,홈센타홀딩스,KOSDAQ
060570,드림어스컴퍼니,KOSDAQ
060580,마이차익안정-MF,KOSDAQ
060590,씨티씨바이오,KOSDAQ
060660,한도하이테크,KOSDAQ
060670,유퍼트,KOSDAQ
060720,KH바텍,KOSDAQ
060750,제이콤,KOSDAQ
060840,태영텔스타,KOSDAQ
060850,영림원소프트랩,KOSDAQ
060900,DGP,KOSDAQ
060910,프리젠,KOSDAQ
060980,HL홀딩스,KOSPI
061040,알에프텍,KOSDAQ
061050,지앤디윈텍,KOSDAQ
061140,엘앤피아너스,KOSDAQ
061250,화일약품,KOSDAQ
061460,한진피앤씨,KOSDAQ
061970,LB세미콘,KOSDAQ
062580,인산가,KONEX
062730,케너텍,KOSDAQ
062860,티엘아이,KOSDAQ
062970,피피아이,KOSDAQ
063080,컴투스홀딩스,KOSDAQ
063160,종근당바이오,KOSPI
063170,서울옥션,KOSDAQ
063280,사이버패스,KOSDAQ
063350,팬택앤큐리텔,KOSPI
063440,"SM Life Design",KOSDAQ
063510,코오롱인터,KOSPI
063515,코오롱인터(1우),KOSPI
063570,한국전자금융,KOSDAQ
063680,미래프리미어MF,KOSDAQ
063760,이엘피,KOSDAQ
063840,닉스테크,KONEX
064060,사이노젠,KOSDAQ
064090,웨스트라이즈,KOSDAQ
064240,홈캐스트,KOSDAQ
064260,다날,KOSDAQ
064290,인텍플러스,KOSDAQ
064350,현대로템,KOSPI
064420,케이피케미칼,KOSPI
064480,브리지텍,KOSDAQ
064510,유네코,KOSDAQ
064520,테크엘,KOSDAQ
064550,바이오니아,KOSDAQ
064720,모델라인,KOSDAQ
064760,티씨케이,"KOSDAQ GLOBAL"
064800,포니링크,KOSDAQ
064820,소셜미디어99,KOSDAQ
064850,에프앤가이드,KOSDAQ
064900,교보메리츠,KOSPI
064910,글로벌채권-MF,KOSDAQ
064960,SNT모티브,KOSPI
065060,지엔코,KOSDAQ
065130,탑엔지니어링,KOSDAQ
065150,대산F&B,KOSDAQ
065160,에프티이앤이,KOSDAQ
065170,비엘팜텍,KOSDAQ
065180,해피드림,KOSDAQ
065270,플렉스컴,KOSDAQ
065310,디테크놀로지,KOSDAQ
065340,쓰리디월드,KOSDAQ
065350,신성델타테크,KOSDAQ
065370,위세아이텍,KOSDAQ
065410,지엔텍홀딩스,KOSDAQ
065420,에스아이리소스,KOSDAQ
065440,이루온,KOSDAQ
065450,빅텍,KOSDAQ
065500,오리엔트정공,KOSDAQ
065510,휴비츠,KOSDAQ
065530,와이어블,KOSDAQ
065560,녹원씨엔아이,KOSDAQ
065570,삼영이엔씨,KOSDAQ
065610,폴리플러스,KOSDAQ
065620,제낙스,KOSDAQ
065650,하이퍼코퍼레이션,KOSDAQ
065660,안트로젠,KOSDAQ
065680,우주일렉트로,KOSDAQ
065690,파커스,KOSDAQ
065710,서호전기,KOSDAQ
065770,CS,KOSDAQ
065810,UC아이콜스,KOSDAQ
065910,PW제네틱스,KOSDAQ
065940,바이오빌,KOSDAQ
065950,웰크론,KOSDAQ
066030,미래프리미어2-MF,KOSDAQ
066060,휴먼텍코리아,KOSDAQ
066110,한프,KOSDAQ
066130,하츠,KOSDAQ
066200,이노블루,KOSDAQ
066270,SK컴즈,KOSDAQ
066300,샤인시스템,KOSDAQ
066310,큐에스아이,KOSDAQ
066330,시큐리티KOR,KOSDAQ
066340,케이에스알,KOSDAQ
066350,티에스엠텍,KOSDAQ
066360,체리부로,KOSDAQ
066410,버킷스튜디오,KOSDAQ
066430,와이오엠,KOSDAQ
066480,휘튼,KOSDAQ
066570,LG전자,KOSPI
066575,LG전자우,KOSPI
066590,우수AMS,KOSDAQ
066620,국보디자인,KOSDAQ
066670,디티씨,KOSDAQ
066690,보광티에스,KOSDAQ
066700,테라젠이텍스,KOSDAQ
066790,씨씨에스,KOSDAQ
066830,제노텍,KONEX
066850,아이드림,KOSDAQ
066900,디에이피,KOSDAQ
066910,손오공,KOSDAQ
066930,에스디,KOSDAQ
066970,엘앤에프,KOSPI
066980,한성크린텍,KOSDAQ
067000,조이시티,KOSDAQ
067010,이씨에스,KOSDAQ
067080,대화제약,KOSDAQ
067130,클루넷,KOSDAQ
067160,SOOP,"KOSDAQ GLOBAL"
067170,오텍,KOSDAQ
067250,STX조선해양,KOSPI
067280,멀티캠퍼스,KOSDAQ
067290,JW신약,KOSDAQ
067310,하나마이크론,"KOSDAQ GLOBAL"
067370,선바이오,KOSDAQ
067390,아스트,KOSDAQ
067410,마이차익3호-MF,KOSDAQ
067570,엔브이에이치코리아,KOSDAQ
067630,HLB생명과학,KOSDAQ
067700,미래오리엔탈-MF,KOSDAQ
067730,로지시스,KOSDAQ
067770,세진티에스,KOSDAQ
067830,세이브존I&C,KOSPI
067850,바이나믹,KOSDAQ
067900,와이엔텍,KOSDAQ
067910,코크렙1,KOSPI
067920,이글루,KOSDAQ
067950,티이씨,KOSDAQ
067990,도이치모터스,KOSDAQ
068050,팬엔터테인먼트,KOSDAQ
068060,KCW,KOSDAQ
068100,케이웨더,KOSDAQ
068150,케이엔씨글로벌,KOSDAQ
068240,다원시스,KOSDAQ
068270,셀트리온,KOSPI
068290,삼성출판사,KOSPI
068330,일신바이오,KOSDAQ
068400,SK렌터카,KOSPI
068420,엔터기술,KOSDAQ
068630,에피밸리,KOSDAQ
068760,셀트리온제약,KOSDAQ
068770,선우중공업,KOSDAQ
068790,DMS,KOSDAQ
068870,LG생명과학,KOSPI
068875,LG생명과학우,KOSPI
068930,디지털대성,KOSDAQ
068940,셀피글로벌,KOSDAQ
069080,웹젠,"KOSDAQ GLOBAL"
069110,코스온,KOSDAQ
069140,누리플랜,KOSDAQ
069260,TKG휴켐스,KOSPI
069330,유아이디,KOSDAQ
069410,엔텔스,KOSDAQ
069460,대호에이엘,KOSPI
069470,제로원인터랙티브,KOSPI
069510,에스텍,KOSDAQ
069540,라이트론,KOSDAQ
069620,대웅제약,KOSPI
069640,한세엠케이,KOSPI
069730,DSR제강,KOSPI
069920,아이에스이커머스,KOSDAQ
069960,현대백화점,KOSPI
070080,하이드로젠파워,KOSDAQ
070300,엑스큐어,KOSDAQ
070480,에버테크노,KOSDAQ
070540,코크렙II,KOSPI
070590,한솔인티큐브,KOSDAQ
070960,모나용평,KOSPI
071050,한국금융지주,KOSPI
071055,한국금융지주우,KOSPI
071057,한국금융지주2우B,KOSPI
071090,하이스틸,KOSPI
071200,인피니트헬스케어,KOSDAQ
071280,로체시스템즈,KOSDAQ
071320,지역난방공사,KOSPI
071360,나노하이텍,KOSDAQ
071460,위니아,KOSDAQ
071530,유에이블,KOSDAQ
071660,SSCP,KOSDAQ
071670,에이테크솔루션,KOSDAQ
071840,롯데하이마트,KOSPI
071850,캐스텍코리아,KOSDAQ
071930,에이스하이텍,KOSDAQ
071950,코아스,KOSPI
071955,코아스웰1우B,KOSPI
071970,STX중공업,KOSPI
072020,중앙백신,KOSDAQ
072130,유엔젤,KOSPI
072430,아이레보,KOSDAQ
072450,리얼티1,KOSPI
072470,우리산업홀딩스,KOSDAQ
072520,제넨바이오,KOSDAQ
072530,나이스메탈,KOSDAQ
072710,농심홀딩스,KOSPI
072770,율호,KOSDAQ
072870,메가스터디,KOSDAQ
072950,빛샘전자,KOSDAQ
072990,에이치시티,KOSDAQ
073010,케이에스피,KOSDAQ
073070,에이팸,KOSDAQ
073110,엘엠에스,KOSDAQ
073130,인스프리트,KOSDAQ
073190,듀오백,KOSDAQ
073240,금호타이어,KOSPI
073470,유레스메리츠1,KOSPI
073490,이노와이어리스,KOSDAQ
073530,코크렙III,KOSPI
073540,에프알텍,KOSDAQ
073560,우리손에프앤지,KOSDAQ
073570,리튬포어스,KOSDAQ
073640,테라사이언스,KOSDAQ
073710,씨디네트웍스,KOSDAQ
073780,케이디세코,KOSDAQ
073930,제너시스템즈,KOSDAQ
074000,엠텍비젼,KOSDAQ
074130,디아이디,KOSDAQ
074140,엑스로드,KOSDAQ
074150,엠제이비,KOSDAQ
074430,아미노로직스,KOSDAQ
074600,원익QnC,"KOSDAQ GLOBAL"
074610,이엔플러스,KOSPI
075130,플랜티넷,KOSDAQ
075180,새론오토모티브,KOSPI
075580,세진중공업,KOSPI
075970,동국알앤에스,KOSDAQ
076080,웰크론한텍,KOSDAQ
076090,테이크시스템,KOSDAQ
076170,GBS,KOSPI
076340,관악산업,KONEX
076610,해성옵틱스,KOSDAQ
076850,맥쿼리센트럴,KOSPI
077280,한컴지엠디,KOSDAQ
077360,덕산하이메탈,KOSDAQ
077500,유니퀘스트,KOSPI
077960,케이이엔지,KOSDAQ
077970,STX엔진,KOSPI
078000,텔코웨어,KOSPI
078020,LS증권,KOSDAQ
078070,유비쿼스홀딩스,KOSDAQ
078130,국일제지,KOSDAQ
078140,대봉엘에스,KOSDAQ
078150,HB테크놀러지,KOSDAQ
078160,메디포스트,KOSDAQ
078340,컴투스,"KOSDAQ GLOBAL"
078350,한양디지텍,KOSDAQ
078420,동북아1호,KOSPI
078520,에이블씨엔씨,KOSPI
078590,휴림에이텍,KOSDAQ
078600,대주전자재료,KOSDAQ
078610,도움,KOSDAQ
078650,지나인제약,KOSDAQ
078670,아구스,KOSDAQ
078700,신지소프트,KOSDAQ
078780,아이디에스,KOSDAQ
078860,아이오케이,KOSDAQ
078890,가온그룹,KOSDAQ
078930,GS,KOSPI
078935,GS우,KOSPI
078940,퀀타피아,KOSDAQ
079000,와토스코리아,KOSDAQ
079160,"CJ CGV",KOSPI
079170,한창산업,KOSDAQ
079190,케스피온,KOSDAQ
079340,하이럭스,KOSDAQ
079370,제우스,KOSDAQ
079430,현대리바트,KOSPI
079440,오렌지라이프,KOSPI
079550,LIG넥스원,KOSPI
079560,모젬,KOSDAQ
079650,서산,KOSDAQ
079660,사조해표,KOSPI
079810,디이엔티,KOSDAQ
079870,산양전기,KOSDAQ
079940,가비아,KOSDAQ
079950,인베니아,KOSDAQ
079960,동양이엔피,KOSDAQ
079970,투비소프트,KOSDAQ
079980,휴비스,KOSPI
080000,에스엔유,KOSDAQ
080010,이상네트웍스,KOSDAQ
080030,동북아2호,KOSPI
080140,루멘디지탈,KOSDAQ
080160,모두투어,KOSDAQ
080180,아시아1호,KOSPI
080220,제주반도체,KOSDAQ
080410,동북아6호,KOSPI
080420,모다이노칩,KOSDAQ
080440,에스제이케이,KOSDAQ
080470,성창오토텍,KOSDAQ
080520,오디텍,KOSDAQ
080530,코디,KOSDAQ
080570,IC코퍼레이션,KOSDAQ
080580,오킨스전자,KOSDAQ
080720,한국유니온제약,KOSDAQ
080960,동북아3호,KOSPI
080970,동북아4호,KOSPI
080980,동북아5호,KOSPI
081000,일진다이아,KOSPI
081090,씨모텍,KOSDAQ
081150,티플랙스,KOSDAQ
081190,아시아2호,KOSPI
081200,아시아3호,KOSPI
081210,아시아4호,KOSPI
081220,세미텍,KOSDAQ
081500,엑스씨이,KOSDAQ
081580,성우전자,KOSDAQ
081660,휠라홀딩스,KOSPI
081930,아시아8호,KOSPI
081940,아시아9호,KOSPI
081970,한솔넥스지,KOSDAQ
082110,동북아8호,KOSPI
082210,옵트론텍,KOSDAQ
082220,프렉코,KONEX
082240,아시아5호,KOSPI
082250,아시아6호,KOSPI
082260,아시아7호,KOSPI
082270,젬백스,KOSDAQ
082390,피엘에이,KOSDAQ
082640,동양생명,KOSPI
082660,코스나인,KOSDAQ
082740,한화엔진,KOSPI
082800,"비보존 제약",KOSDAQ
082850,우리바이오,KOSDAQ
082920,비츠로셀,KOSDAQ
082930,실리콘화일,KOSDAQ
083120,동북아9호,KOSPI
083160,현대경매일호,KOSPI
083310,엘오티베큠,KOSDAQ
083350,동북아10호,KOSPI
083360,동북아11호,KOSPI
083370,동북아12호,KOSPI
083380,동북아13호,KOSPI
083390,동북아14호,KOSPI
083420,그린케미칼,KOSPI
083450,GST,KOSDAQ
083470,이엠앤아이,KOSDAQ
083500,에프엔에스테크,KOSDAQ
083550,케이엠,KOSDAQ
083570,아시아10호,KOSPI
083580,아시아11호,KOSPI
083590,아시아12호,KOSPI
083600,아시아13호,KOSPI
083610,아시아14호,KOSPI
083620,아시아15호,KOSPI
083640,인콘,KOSDAQ
083650,비에이치아이,KOSDAQ
083660,"CSA 코스믹",KOSDAQ
083790,CG인바이츠,KOSDAQ
083930,아바코,KOSDAQ
084010,대한제강,KOSPI
084110,휴온스글로벌,KOSDAQ
084160,골든경매일호,KOSPI
084180,수성웹툰,KOSDAQ
084240,동북아15호,KOSPI
084370,유진테크,"KOSDAQ GLOBAL"
084440,유비온,KOSDAQ
084450,세실,KOSDAQ
084650,랩지노믹스,KOSDAQ
084670,동양고속,KOSPI
084680,이월드,KOSPI
084690,대상홀딩스,KOSPI
084695,대상홀딩스우,KOSPI
084697,대상홀딩스2우B,KOSPI
084730,팅크웨어,KOSDAQ
084810,아이알디,KOSDAQ
084850,아이티엠반도체,"KOSDAQ GLOBAL"
084870,TBH글로벌,KOSPI
084990,헬릭스미스,KOSDAQ
085310,엔케이,KOSPI
085370,루트로닉,KOSDAQ
08537M,루트로닉3우C,KOSDAQ
085450,굿리치경매1,KOSPI
085620,미래에셋생명,KOSPI
085660,차바이오텍,KOSDAQ
085670,뉴프렉스,KOSDAQ
085680,모빌탑,KOSDAQ
085810,알티캐스트,KOSDAQ
085910,네오티스,KOSDAQ
085980,세화피앤씨,KONEX
085990,단성일렉트론,KOSDAQ
086040,바이오톡스텍,KOSDAQ
086060,진바이오텍,KOSDAQ
086080,다이노나,KONEX
086200,제이앤유글로벌,KOSDAQ
086220,광동헬스바이오,KONEX
086250,이노와이즈,KOSDAQ
086280,현대글로비스,KOSPI
086390,유니테스트,KOSDAQ
086450,동국제약,"KOSDAQ GLOBAL"
086460,큐러블,KONEX
086520,에코프로,KOSDAQ
086670,비엠티,KOSDAQ
086710,선진뷰티사이언스,KOSDAQ
086720,코크렙7호,KOSPI
086790,하나금융지주,KOSPI
086820,바이오솔루션,KOSDAQ
086830,신양오라컴,KOSDAQ
086890,이수앱지스,KOSDAQ
086900,메디톡스,KOSDAQ
086960,한컴MDS,KOSDAQ
086980,쇼박스,KOSDAQ
087010,펩트론,KOSDAQ
087220,스틸플라워,KOSDAQ
087260,모바일어플라이언스,KOSDAQ
087600,픽셀플러스,KOSDAQ
087730,이엠네트웍스,KOSDAQ
088010,동북아21호,KOSPI
088020,네이쳐글로벌,KOSDAQ
088130,동아엘텍,KOSDAQ
088260,이리츠코크렙,KOSPI
088280,쏘닉스,KOSDAQ
088290,이원컴포텍,KOSDAQ
088350,한화생명,KOSPI
088390,이녹스,KOSDAQ
088510,굿리치경매2,KOSPI
088700,마이스코,KOSDAQ
088790,진도,KOSPI
088800,에이스테크,KOSDAQ
088810,맥스브로,KOSDAQ
088910,동우팜투테이블,KOSDAQ
088960,씨티엘테크,KOSDAQ
088980,맥쿼리인프라,KOSPI
089010,켐트로닉스,KOSDAQ
089030,테크윙,KOSDAQ
089140,넥스턴바이오,KOSDAQ
